UCBPP-PA14,entropy
fig|287.6770.peg.177,17.023086732253525
fig|287.6770.peg.178,6.3621503066220715
fig|287.6770.peg.179,4.655338928759699
fig|287.6770.peg.180,2.4698105369851113
fig|287.6770.peg.181,3.7181750596490954
fig|287.6770.peg.182,1.9991286199545668
fig|287.6770.peg.183,1.6683286658394338
fig|287.6770.peg.184,0.4275176021782134
fig|287.6770.peg.186,3.254715717595555
fig|287.6770.peg.187,2.1896091426134956
fig|287.6770.peg.188,3.8104747041555402
fig|287.6770.peg.189,3.808919846068521
fig|287.6770.peg.190,0.4275176021782134
fig|287.6770.peg.191,14.59429582023966
fig|287.6770.peg.192,0.4275176021782134
fig|287.6770.peg.193,9.31768169406944
fig|287.6770.peg.194,3.0732013425213056
fig|287.6770.peg.195,2.355403903905425
fig|287.6770.peg.196,4.72047228547706
fig|287.6770.peg.197,2.9675446392687976
fig|287.6770.peg.198,4.910932137380042
fig|287.6770.peg.199,1.47597525938219
fig|287.6770.peg.200,11.973577534092515
fig|287.6770.peg.201,4.262306426289939
fig|287.6770.peg.202,2.091817035247404
fig|287.6770.peg.204,16.366326376322245
fig|287.6770.peg.205,2.268133243277778
fig|287.6770.peg.206,2.6660529483796394
fig|287.6770.peg.208,1.1076005070139743
fig|287.6770.peg.209,0.7176512814495385
fig|287.6770.peg.210,0.7114538689340775
fig|287.6770.peg.211,2.6998638294556714
fig|287.6770.peg.212,0.8693209501882293
fig|287.6770.peg.213,0.1425058673927378
fig|287.6770.peg.214,0.5843092154027538
fig|287.6770.peg.215,1.4100010428070255
fig|287.6770.peg.216,4.298566456770001
fig|287.6770.peg.217,4.068927734084714
fig|287.6770.peg.218,0.4275176021782134
fig|287.6770.peg.219,2.2342992373148416
fig|287.6770.peg.220,4.942933624474127
fig|287.6770.peg.221,6.919702294804492
fig|287.6770.peg.222,6.285359632435556
fig|287.6770.peg.223,3.1652160705728787
fig|287.6770.peg.225,3.559420280729612
fig|287.6770.peg.226,0.4275176021782134
fig|287.6770.peg.228,2.5403656634568526
fig|287.6770.peg.229,0.9517464307802017
fig|287.6770.peg.230,2.4687350689555
fig|287.6770.peg.231,2.676126250650158
fig|287.6770.peg.233,1.414500785454784
fig|287.6770.peg.235,1.554694945827919
fig|287.6770.peg.236,1.1967897468393547
fig|287.6770.peg.237,2.5331121317300456
fig|287.6770.peg.238,0.9517464307802017
fig|287.6770.peg.241,1.6300742778740982
fig|287.6770.peg.242,2.807142665432771
fig|287.6770.peg.243,1.8811477677691963
fig|287.6770.peg.248,2.622806069562498
fig|287.6770.peg.249,12.571677458103549
fig|287.6770.peg.250,6.235432581069055
fig|287.6770.peg.251,15.580303572159224
fig|287.6770.peg.252,2.992623215247494
fig|287.6770.peg.253,6.821263514936751
fig|287.6770.peg.254,3.791814141689741
fig|287.6770.peg.255,12.319340056703725
fig|287.6770.peg.256,5.781451790624998
fig|287.6770.peg.257,5.584965285536796
fig|287.6770.peg.259,1.0563169962719938
fig|287.6770.peg.260,22.757558956208836
fig|287.6770.peg.262,7.410801807188357
fig|287.6770.peg.263,12.621475356089865
fig|287.6770.peg.264,1.8525762761055908
fig|287.6770.peg.295,5.066907154843151
fig|287.6770.peg.296,1.239578124112655
fig|287.6770.peg.297,0.6667346959947262
fig|287.6770.peg.298,1.1072335817268062
fig|287.6770.peg.300,19.942180318633696
fig|287.6770.peg.301,6.822013375673446
fig|287.6770.peg.302,1.8530548894544294
fig|287.6770.peg.303,5.58928122932707
fig|287.6770.peg.304,2.707611480462018
fig|287.6770.peg.308,2.1088990743008846
fig|287.6770.peg.309,2.4864095919488514
fig|287.6770.peg.310,2.627044440698128
fig|287.6770.peg.312,3.5509770508231364
fig|287.6770.peg.313,1.2578936979833328
fig|287.6770.peg.314,0.7125293369636889
fig|287.6770.peg.315,0.2850117347854756
fig|287.6770.peg.316,1.9950821434983286
fig|287.6770.peg.317,0.1425058673927378
fig|287.6770.peg.319,0.9660321766120044
fig|287.6770.peg.320,2.6618168394930555
fig|287.6770.peg.321,1.2825528065346399
fig|287.6770.peg.322,6.601681685171419
fig|287.6770.peg.323,1.6241210438688836
fig|287.6770.peg.324,7.975870129910044
fig|287.6770.peg.325,3.4286944857883914
fig|287.6770.peg.326,0.7125293369636889
fig|287.6770.peg.327,4.227124947104574
fig|287.6770.peg.328,4.6583151333309925
fig|287.6770.peg.329,0.4275176021782134
fig|287.6770.peg.330,1.6670957262908683
fig|287.6770.peg.331,0.2850117347854756
fig|287.6770.peg.332,0.0
fig|287.6770.peg.333,0.2850117347854756
fig|287.6770.peg.335,0.2850117347854756
fig|287.6770.peg.336,1.0942522981729395
fig|287.6770.peg.337,0.5689480015413397
fig|287.6770.peg.338,13.541550258365094
fig|287.6770.peg.339,4.759712070055559
fig|287.6770.peg.340,1.8658314688938828
fig|287.6770.peg.341,10.710617711839596
fig|287.6770.peg.344,3.737130576081277
fig|287.6770.peg.345,3.378165376375688
fig|287.6770.peg.347,1.2968385523664427
fig|287.6770.peg.348,0.4264421341486019
fig|287.6770.peg.349,2.8461793397351256
fig|287.6770.peg.350,0.0
fig|287.6770.peg.351,0.5270487871489664
fig|287.6770.peg.352,1.6327668726067306
fig|287.6770.peg.353,1.6642757677438904
fig|287.6770.peg.354,2.853277988711729
fig|287.6770.peg.355,0.5270487871489664
fig|287.6770.peg.356,2.612316404377849
fig|287.6770.peg.358,31.966840942724705
fig|287.6770.peg.359,19.584067837379415
fig|287.6770.peg.360,24.54901320118805
fig|287.6770.peg.361,27.76817029583749
fig|287.6770.peg.362,9.312352850292218
fig|287.6770.peg.363,8.174804815228958
fig|287.6770.peg.364,1.0613509180214733
fig|287.6770.peg.365,0.4275176021782134
fig|287.6770.peg.367,3.703238055434893
fig|287.6770.peg.368,8.894982355614168
fig|287.6770.peg.369,1.5476620032812614
fig|287.6770.peg.370,11.679627364477058
fig|287.6770.peg.371,1.478818883254468
fig|287.6770.peg.372,3.9890888189670486
fig|287.6770.peg.374,5.84762759400367
fig|287.6770.peg.375,3.8756041629924294
fig|287.6770.peg.376,3.1064401460500504
fig|287.6770.peg.378,0.7125293369636889
fig|287.6770.peg.380,4.2897588936055016
fig|287.6770.peg.381,6.157847441855386
fig|287.6770.peg.382,5.287716776836958
fig|287.6770.peg.383,4.818374393237622
fig|287.6770.peg.384,4.312950922906193
fig|287.6770.peg.385,27.610115513717513
fig|287.6770.peg.386,1.0942522981729395
fig|287.6770.peg.387,0.2850117347854756
fig|287.6770.peg.388,1.5195818647229968
fig|287.6770.peg.389,1.382083991505393
fig|287.6770.peg.390,1.9113522006284203
fig|287.6770.peg.391,1.8539924264451972
fig|287.6770.peg.392,1.1629223476734498
fig|287.6770.peg.393,0.6338333158432599
fig|287.6770.peg.394,1.1729719846186684
fig|287.6770.peg.395,0.4275176021782134
fig|287.6770.peg.398,9.281072951389193
fig|287.6770.peg.399,0.5270487871489664
fig|287.6770.peg.400,0.4913274484505221
fig|287.6770.peg.401,3.0024959139463725
fig|287.6770.peg.402,0.7125293369636889
fig|287.6770.peg.403,2.2880594466419324
fig|287.6770.peg.404,0.2850117347854756
fig|287.6770.peg.405,2.4240158960161486
fig|287.6770.peg.408,3.658306108537909
fig|287.6770.peg.409,19.965177782381787
fig|287.6770.peg.410,0.7634459224185012
fig|287.6770.peg.411,13.035293685195123
fig|287.6770.peg.412,0.5270487871489664
fig|287.6770.peg.413,1.9950821434983286
fig|287.6770.peg.414,0.0
fig|287.6770.peg.415,1.2367581655656772
fig|287.6770.peg.416,0.5700234695709512
fig|287.6770.peg.417,0.2850117347854756
fig|287.6770.peg.418,0.1425058673927378
fig|287.6770.peg.419,4.5501381196223925
fig|287.6770.peg.420,2.423896797156091
fig|287.6770.peg.421,12.897710237408926
fig|287.6770.peg.422,0.0
fig|287.6770.peg.423,0.0
fig|287.6770.peg.424,4.362236423616338
fig|287.6770.peg.425,0.8550352043564267
fig|287.6770.peg.426,0.7928965082694357
fig|287.6770.peg.427,0.1425058673927378
fig|287.6770.peg.428,1.88487722724074
fig|287.6770.peg.429,2.8835333831761116
fig|287.6770.peg.430,0.4604426476549796
fig|287.6770.peg.431,0.1425058673927378
fig|287.6770.peg.432,2.528166042155868
fig|287.6770.peg.433,2.281510028623411
fig|287.6770.peg.434,0.0
fig|287.6770.peg.435,0.7763391832359976
fig|287.6770.peg.436,1.7429954541896195
fig|287.6770.peg.437,0.2850117347854756
fig|287.6770.peg.438,2.8587563133929
fig|287.6770.peg.439,3.0759736877488333
fig|287.6770.peg.440,3.216936069610885
fig|287.6770.peg.441,0.7454543824404551
fig|287.6770.peg.442,0.9975410717491644
fig|287.6770.peg.443,0.9985403131211295
fig|287.6770.peg.444,1.870591481408937
fig|287.6770.peg.445,2.2189585095656947
fig|287.6770.peg.446,0.4275176021782134
fig|287.6770.peg.447,0.2850117347854756
fig|287.6770.peg.448,0.0
fig|287.6770.peg.450,0.9524434424442226
fig|287.6770.peg.451,3.010576193109109
fig|287.6770.peg.453,3.1224149898202826
fig|287.6770.peg.454,2.107823606271273
fig|287.6770.peg.455,3.4389046948632602
fig|287.6770.peg.456,1.7232806865150443
fig|287.6770.peg.461,3.2647653545407733
fig|287.6770.peg.462,0.9517464307802017
fig|287.6770.peg.463,0.4275176021782134
fig|287.6770.peg.464,1.5054258452331246
fig|287.6770.peg.465,0.4275176021782134
fig|287.6770.peg.466,1.1909635245967145
fig|287.6770.peg.467,0.4275176021782134
fig|287.6770.peg.468,6.231011340217688
fig|287.6770.peg.469,1.5675645413201154
fig|287.6770.peg.470,2.4225997456765422
fig|287.6770.peg.471,2.8209036972445314
fig|287.6770.peg.472,0.8879602498331929
fig|287.6770.peg.474,2.4459501653811477
fig|287.6770.peg.475,8.799102151354136
fig|287.6770.peg.477,0.8421656088642302
fig|287.6770.peg.478,1.2696832110424436
fig|287.6770.peg.479,1.2367581655656772
fig|287.6770.peg.481,2.3123948294189534
fig|287.6770.peg.482,4.795787304871156
fig|287.6770.peg.483,2.1052128890419985
fig|287.6770.peg.484,0.8550352043564267
fig|287.6770.peg.486,1.0942522981729395
fig|287.6770.peg.487,2.0093678893301314
fig|287.6770.peg.488,1.3935497787902178
fig|287.6770.peg.489,0.4604426476549796
fig|287.6770.peg.490,1.5563424306879368
fig|287.6770.peg.491,0.1425058673927378
fig|287.6770.peg.493,7.937507374229263
fig|287.6770.peg.494,1.782709519962302
fig|287.6770.peg.496,3.5300623216516747
fig|287.6770.peg.497,2.8730291694937846
fig|287.6770.peg.498,0.0
fig|287.6770.peg.499,2.1749804997748288
fig|287.6770.peg.500,1.6213010853219059
fig|287.6770.peg.501,8.006013766359052
fig|287.6770.peg.502,1.1400469391419021
fig|287.6770.peg.503,1.0813827026807432
fig|287.6770.peg.504,1.6021370716568994
fig|287.6770.peg.505,2.435622253114455
fig|287.6770.peg.506,6.188337078339255
fig|287.6770.peg.507,5.284570722030476
fig|287.6770.peg.508,0.2850117347854756
fig|287.6770.peg.511,13.211995895490048
fig|287.6770.peg.512,6.905874786633054
fig|287.6770.peg.514,59.385895795753534
fig|287.6770.peg.515,3.8644532529391875
fig|287.6770.peg.516,0.9517464307802017
fig|287.6770.peg.517,4.8481289890381625
fig|287.6770.peg.519,3.3743461764567453
fig|287.6770.peg.520,10.071780281844894
fig|287.6770.peg.521,5.49283415482934
fig|287.6770.peg.522,1.5826170238911268
fig|287.6770.peg.526,2.552236017577084
fig|287.6770.peg.527,1.411680826907806
fig|287.6770.peg.528,0.9975410717491644
fig|287.6770.peg.529,1.1410461805138674
fig|287.6770.peg.530,2.937778178705277
fig|287.6770.peg.531,2.5364166764790985
fig|287.6770.peg.532,4.909658629438026
fig|287.6770.peg.533,12.427680797841788
fig|287.6770.peg.534,1.1611824715595578
fig|287.6770.peg.535,3.508284791852725
fig|287.6770.peg.536,2.1257176567708354
fig|287.6770.peg.537,0.8070525277593081
fig|287.6770.peg.538,6.123382801561576
fig|287.6770.peg.539,4.515263853393914
fig|287.6770.peg.540,13.690525758807565
fig|287.6770.peg.543,2.551243179847633
fig|287.6770.peg.544,2.250329473664011
fig|287.6770.peg.545,2.1133678442113637
fig|287.6770.peg.546,4.206127126715244
fig|287.6770.peg.547,3.9832451688733306
fig|287.6770.peg.548,1.545986184268117
fig|287.6770.peg.550,1.1266690921223308
fig|287.6770.peg.551,4.350334210412691
fig|287.6770.peg.553,3.7533329467131806
fig|287.6770.peg.554,6.058151716588384
fig|287.6770.peg.555,4.484628710978855
fig|287.6770.peg.556,3.297042640350622
fig|287.6770.peg.557,1.1400469391419021
fig|287.6770.peg.558,1.1429808479995958
fig|287.6770.peg.559,2.1837233341700237
fig|287.6770.peg.560,0.2850117347854756
fig|287.6770.peg.561,2.6697587425258833
fig|287.6770.peg.562,0.6695546545417042
fig|287.6770.peg.563,0.2850117347854756
fig|287.6770.peg.564,3.113468177417409
fig|287.6770.peg.565,1.7012537113162003
fig|287.6770.peg.566,1.426057915299343
fig|287.6770.peg.567,1.0105223553030311
fig|287.6770.peg.568,0.4275176021782134
fig|287.6770.peg.569,1.0304661172259308
fig|287.6770.peg.570,4.816125512297302
fig|287.6770.peg.571,1.6576817917627245
fig|287.6770.peg.572,1.4380399574812444
fig|287.6770.peg.573,0.2850117347854756
fig|287.6770.peg.574,3.2632317592745905
fig|287.6770.peg.575,2.798804198934239
fig|287.6770.peg.576,5.142977024052088
fig|287.6770.peg.578,0.6667346959947262
fig|287.6770.peg.579,4.823655938883942
fig|287.6770.peg.581,6.708213908456859
fig|287.6770.peg.582,1.9663932069081467
fig|287.6770.peg.583,5.895422212352098
fig|287.6770.peg.584,0.2850117347854756
fig|287.6770.peg.585,2.3717948482834004
fig|287.6770.peg.586,1.4888685201996865
fig|287.6770.peg.587,0.4275176021782134
fig|287.6770.peg.588,0.6667346959947262
fig|287.6770.peg.589,3.5028006310578355
fig|287.6770.peg.590,6.7566183617005
fig|287.6770.peg.591,4.34295992830623
fig|287.6770.peg.592,7.708464587141869
fig|287.6770.peg.593,0.4275176021782134
fig|287.6770.peg.595,2.6006773847780296
fig|287.6770.peg.596,5.548391416006144
fig|287.6770.peg.597,3.120719224346834
fig|287.6770.peg.598,0.4275176021782134
fig|287.6770.peg.599,1.8217643926324518
fig|287.6770.peg.600,0.7125293369636889
fig|287.6770.peg.601,2.3091479006690343
fig|287.6770.peg.602,0.2850117347854756
fig|287.6770.peg.603,4.796325724897014
fig|287.6770.peg.604,3.0501789591682273
fig|287.6770.peg.606,3.1347176017638265
fig|287.6770.peg.607,1.6022711768831814
fig|287.6770.peg.609,7.8657710439092945
fig|287.6770.peg.610,0.0
fig|287.6770.peg.611,4.440386549651147
fig|287.6770.peg.613,5.078494572056577
fig|287.6770.peg.614,0.0
fig|287.6770.peg.615,2.2069445085750576
fig|287.6770.peg.616,4.679451280846344
fig|287.6770.peg.617,6.915078589152476
fig|287.6770.peg.619,17.924994251804307
fig|287.6770.peg.625,24.678435554286757
fig|287.6770.peg.626,0.1425058673927378
fig|287.6770.peg.627,19.47092226703298
fig|287.6770.peg.628,0.9416967938349832
fig|287.6770.peg.629,0.0
fig|287.6770.peg.630,3.18055082546879
fig|287.6770.peg.631,0.5270487871489664
fig|287.6770.peg.632,3.9443696460276967
fig|287.6770.peg.633,3.499795446762188
fig|287.6770.peg.634,15.02630697960438
fig|287.6770.peg.635,5.823467298268784
fig|287.6770.peg.636,1.1400469391419021
fig|287.6770.peg.637,0.2850117347854756
fig|287.6770.peg.638,0.5700234695709512
fig|287.6770.peg.639,0.9545663893271796
fig|287.6770.peg.640,4.340402018394051
fig|287.6770.peg.641,0.4275176021782134
fig|287.6770.peg.642,2.216138551018717
fig|287.6770.peg.643,5.577789498752869
fig|287.6770.peg.644,1.2696832110424434
fig|287.6770.peg.645,96.92125587533008
fig|287.6770.peg.646,7.579532801106947
fig|287.6770.peg.647,4.665407278475505
fig|287.6770.peg.648,5.416042488753426
fig|287.6770.peg.649,10.406744845689817
fig|287.6770.peg.650,16.193385994981195
fig|287.6770.peg.651,0.4275176021782134
fig|287.6770.peg.652,3.8851850137139654
fig|287.6770.peg.653,1.315477852011406
fig|287.6770.peg.654,0.9524434424442225
fig|287.6770.peg.655,2.6754587724447583
fig|287.6770.peg.656,1.3413287310574695
fig|287.6770.peg.657,0.2850117347854756
fig|287.6770.peg.658,5.040366434718004
fig|287.6770.peg.659,4.938052182749413
fig|287.6770.peg.660,2.604047793553413
fig|287.6770.peg.661,1.1937834831436924
fig|287.6770.peg.664,1.1400469391419021
fig|287.6770.peg.665,1.8184545239860463
fig|287.6770.peg.666,5.3159701437712075
fig|287.6770.peg.680,6.398559538556069
fig|287.6770.peg.682,2.7161853064136676
fig|287.6770.peg.697,0.1425058673927378
fig|287.6770.peg.698,2.3667554677623612
fig|287.6770.peg.700,0.1425058673927378
fig|287.6770.peg.701,0.9985403131211295
fig|287.6770.peg.702,0.2850117347854756
fig|287.6770.peg.703,0.1425058673927378
fig|287.6770.peg.704,7.242840930714037
fig|287.6770.peg.705,5.041966119619143
fig|287.6770.peg.706,10.799350912989176
fig|287.6770.peg.708,1.38026327433038
fig|287.6770.peg.709,3.064515829696898
fig|287.6770.peg.710,4.264050916807305
fig|287.6770.peg.711,0.887960249833193
fig|287.6770.peg.712,0.0
fig|287.6770.peg.713,10.740271439170758
fig|287.6770.peg.714,7.062468000249191
fig|287.6770.peg.715,3.2325373207280284
fig|287.6770.peg.717,4.513317647569037
fig|287.6770.peg.718,6.114412142004257
fig|287.6770.peg.721,0.0
fig|287.6770.peg.722,0.38172296120925064
fig|287.6770.peg.723,0.0
fig|287.6770.peg.724,0.0
fig|287.6770.peg.725,0.0
fig|287.6770.peg.726,0.7125293369636889
fig|287.6770.peg.727,0.5843092154027538
fig|287.6770.peg.728,0.0
fig|287.6770.peg.729,0.0
fig|287.6770.peg.730,0.2850117347854756
fig|287.6770.peg.719,0.0
fig|287.6770.peg.732,0.0
fig|287.6770.peg.733,0.0
fig|287.6770.peg.734,0.0
fig|287.6770.peg.735,0.0
fig|287.6770.peg.736,0.0
fig|287.6770.peg.737,0.0
fig|287.6770.peg.738,0.0
fig|287.6770.peg.739,0.0
fig|287.6770.peg.740,0.1425058673927378
fig|287.6770.peg.741,0.0
fig|287.6770.peg.742,0.0
fig|287.6770.peg.743,0.1425058673927378
fig|287.6770.peg.744,0.0
fig|287.6770.peg.745,0.1425058673927378
fig|287.6770.peg.746,0.0
fig|287.6770.peg.747,0.0
fig|287.6770.peg.748,0.0
fig|287.6770.peg.749,0.0
fig|287.6770.peg.750,0.0
fig|287.6770.peg.751,0.0
fig|287.6770.peg.752,0.0
fig|287.6770.peg.753,0.0
fig|287.6770.peg.754,0.0
fig|287.6770.peg.755,0.2850117347854756
fig|287.6770.peg.756,0.0
fig|287.6770.peg.757,0.9517464307802017
fig|287.6770.peg.758,2.4225997456765422
fig|287.6770.peg.759,0.0
fig|287.6770.peg.760,1.5675645413201154
fig|287.6770.peg.761,0.6237600135727414
fig|287.6770.peg.762,2.262870728978447
fig|287.6770.peg.763,0.809240563387464
fig|287.6770.peg.764,0.0
fig|287.6770.peg.766,1.6663396777504142
fig|287.6770.peg.768,8.703960803506746
fig|287.6770.peg.769,8.265340308778796
fig|287.6770.peg.770,23.728476878121896
fig|287.6770.peg.771,37.35631841378421
fig|287.6770.peg.774,14.212573042613647
fig|287.6770.peg.775,6.633820440193592
fig|287.6770.peg.780,2.1051415787631385
fig|287.6770.peg.781,1.0970722567199176
fig|287.6770.peg.782,6.444574487325914
fig|287.6770.peg.783,1.4239832058977662
fig|287.6770.peg.788,6.19261248431685
fig|287.6770.peg.789,12.424864820340565
fig|287.6770.peg.790,3.3418997443288174
fig|287.6770.peg.792,0.7125293369636889
fig|287.6770.peg.793,3.4525576113750995
fig|287.6770.peg.794,4.8997280913528645
fig|287.6770.peg.795,4.6355718221406
fig|287.6770.peg.796,1.9769214572022036
fig|287.6770.peg.797,2.192021566556878
fig|287.6770.peg.798,3.9188503157817896
fig|287.6770.peg.799,0.8693209501882293
fig|287.6770.peg.800,7.860050355465215
fig|287.6770.peg.801,3.6766553435258356
fig|287.6770.peg.802,6.23400267478911
fig|287.6770.peg.808,4.265285314586187
fig|287.6770.peg.810,4.079992707523256
fig|287.6770.peg.811,19.07234161272917
fig|287.6770.peg.813,1.6479317126258624
fig|287.6770.peg.814,5.38239100085069
fig|287.6770.peg.815,5.688601339207309
fig|287.6770.peg.817,0.8874519983058178
fig|287.6770.peg.818,4.940430533408441
fig|287.6770.peg.821,4.078361003887112
fig|287.6770.peg.822,4.06006085440643
fig|287.6770.peg.824,0.8099375750514848
fig|287.6770.peg.826,5.274966729741939
fig|287.6770.peg.845,0.1425058673927378
fig|287.6770.peg.846,3.342377422116748
fig|287.6770.peg.848,0.887960249833193
fig|287.6770.peg.849,2.2771548208767696
fig|287.6770.peg.850,2.4698105369851113
fig|287.6770.peg.852,4.546242693045803
fig|287.6770.peg.853,3.369335920032566
fig|287.6770.peg.854,5.657260013287529
fig|287.6770.peg.856,5.960923389850202
fig|287.6770.peg.857,4.4826878585015475
fig|287.6770.peg.859,11.301474057289221
fig|287.6770.peg.860,0.7125293369636889
fig|287.6770.peg.861,6.521409092506143
fig|287.6770.peg.862,6.734383167653296
fig|287.6770.peg.863,7.640461003270576
fig|287.6770.peg.864,0.2850117347854756
fig|287.6770.peg.865,1.0512776157509547
fig|287.6770.peg.866,0.7125293369636889
fig|287.6770.peg.867,13.159268349958516
fig|287.6770.peg.868,1.3334693919894522
fig|287.6770.peg.869,4.764317648522007
fig|287.6770.peg.870,2.0151375934828986
fig|287.6770.peg.871,3.3666275108073354
