UCBPP-PA14,entropy
fig|287.6656.peg.383,4.312950922906193
fig|287.6656.peg.384,27.610115513717513
fig|287.6656.peg.385,1.0942522981729395
fig|287.6656.peg.386,0.2850117347854756
fig|287.6656.peg.387,1.5195818647229968
fig|287.6656.peg.388,1.382083991505393
fig|287.6656.peg.389,1.9113522006284203
fig|287.6656.peg.390,1.8539924264451972
fig|287.6656.peg.391,1.1629223476734498
fig|287.6656.peg.392,0.6338333158432599
fig|287.6656.peg.393,1.1729719846186684
fig|287.6656.peg.394,0.4275176021782134
fig|287.6656.peg.397,9.281072951389193
fig|287.6656.peg.398,0.5270487871489664
fig|287.6656.peg.399,0.4913274484505221
fig|287.6656.peg.400,3.0024959139463725
fig|287.6656.peg.401,0.7125293369636889
fig|287.6656.peg.402,2.2880594466419324
fig|287.6656.peg.403,0.2850117347854756
fig|287.6656.peg.404,2.4240158960161486
fig|287.6656.peg.407,3.658306108537909
fig|287.6656.peg.408,19.965177782381787
fig|287.6656.peg.409,0.7634459224185012
fig|287.6656.peg.410,13.035293685195123
fig|287.6656.peg.411,0.5270487871489664
fig|287.6656.peg.412,1.9950821434983286
fig|287.6656.peg.413,0.0
fig|287.6656.peg.414,1.2367581655656772
fig|287.6656.peg.415,0.5700234695709512
fig|287.6656.peg.416,0.2850117347854756
fig|287.6656.peg.417,0.1425058673927378
fig|287.6656.peg.418,4.5501381196223925
fig|287.6656.peg.419,2.423896797156091
fig|287.6656.peg.420,12.897710237408926
fig|287.6656.peg.421,0.0
fig|287.6656.peg.422,0.0
fig|287.6656.peg.423,4.362236423616338
fig|287.6656.peg.424,0.8550352043564267
fig|287.6656.peg.425,0.7928965082694357
fig|287.6656.peg.426,0.1425058673927378
fig|287.6656.peg.427,1.88487722724074
fig|287.6656.peg.428,2.8835333831761116
fig|287.6656.peg.429,0.4604426476549796
fig|287.6656.peg.430,0.1425058673927378
fig|287.6656.peg.431,2.528166042155868
fig|287.6656.peg.432,2.281510028623411
fig|287.6656.peg.433,0.0
fig|287.6656.peg.434,0.7763391832359976
fig|287.6656.peg.435,1.7429954541896195
fig|287.6656.peg.436,0.2850117347854756
fig|287.6656.peg.437,2.8587563133929
fig|287.6656.peg.438,3.0759736877488333
fig|287.6656.peg.439,3.216936069610885
fig|287.6656.peg.440,0.7454543824404551
fig|287.6656.peg.441,0.9975410717491644
fig|287.6656.peg.442,0.9985403131211295
fig|287.6656.peg.443,1.870591481408937
fig|287.6656.peg.444,2.2189585095656947
fig|287.6656.peg.445,0.4275176021782134
fig|287.6656.peg.446,0.2850117347854756
fig|287.6656.peg.447,0.0
fig|287.6656.peg.449,0.9524434424442226
fig|287.6656.peg.450,3.010576193109109
fig|287.6656.peg.452,3.1224149898202826
fig|287.6656.peg.453,2.107823606271273
fig|287.6656.peg.454,3.4389046948632602
fig|287.6656.peg.455,1.7232806865150443
fig|287.6656.peg.460,3.2647653545407733
fig|287.6656.peg.461,0.9517464307802017
fig|287.6656.peg.462,0.4275176021782134
fig|287.6656.peg.463,1.5054258452331246
fig|287.6656.peg.464,0.4275176021782134
fig|287.6656.peg.465,1.1909635245967145
fig|287.6656.peg.466,0.4275176021782134
fig|287.6656.peg.467,6.231011340217688
fig|287.6656.peg.468,1.5675645413201154
fig|287.6656.peg.469,2.4225997456765422
fig|287.6656.peg.470,2.8209036972445314
fig|287.6656.peg.471,0.8879602498331929
fig|287.6656.peg.473,2.4459501653811477
fig|287.6656.peg.474,8.799102151354136
fig|287.6656.peg.476,0.8421656088642302
fig|287.6656.peg.477,1.2696832110424436
fig|287.6656.peg.478,1.2367581655656772
fig|287.6656.peg.480,2.3123948294189534
fig|287.6656.peg.481,4.795787304871156
fig|287.6656.peg.482,2.1052128890419985
fig|287.6656.peg.483,0.8550352043564267
fig|287.6656.peg.485,1.0942522981729395
fig|287.6656.peg.486,2.0093678893301314
fig|287.6656.peg.487,1.3935497787902178
fig|287.6656.peg.488,0.4604426476549796
fig|287.6656.peg.489,1.5563424306879368
fig|287.6656.peg.490,0.1425058673927378
fig|287.6656.peg.492,7.937507374229263
fig|287.6656.peg.493,1.782709519962302
fig|287.6656.peg.495,3.5300623216516747
fig|287.6656.peg.496,2.8730291694937846
fig|287.6656.peg.497,0.0
fig|287.6656.peg.498,2.1749804997748288
fig|287.6656.peg.499,1.6213010853219059
fig|287.6656.peg.500,8.006013766359052
fig|287.6656.peg.501,1.1400469391419021
fig|287.6656.peg.502,1.0813827026807432
fig|287.6656.peg.503,1.6021370716568994
fig|287.6656.peg.504,2.435622253114455
fig|287.6656.peg.505,6.188337078339255
fig|287.6656.peg.506,5.284570722030476
fig|287.6656.peg.507,0.2850117347854756
fig|287.6656.peg.510,13.211995895490048
fig|287.6656.peg.511,6.905874786633054
fig|287.6656.peg.513,59.385895795753534
fig|287.6656.peg.514,3.8644532529391875
fig|287.6656.peg.515,0.9517464307802017
fig|287.6656.peg.516,4.8481289890381625
fig|287.6656.peg.518,3.3743461764567453
fig|287.6656.peg.519,10.071780281844894
fig|287.6656.peg.520,5.49283415482934
fig|287.6656.peg.521,1.5826170238911268
fig|287.6656.peg.525,2.552236017577084
fig|287.6656.peg.526,1.411680826907806
fig|287.6656.peg.527,0.9975410717491644
fig|287.6656.peg.528,1.1410461805138674
fig|287.6656.peg.529,2.937778178705277
fig|287.6656.peg.530,2.5364166764790985
fig|287.6656.peg.531,4.909658629438026
fig|287.6656.peg.532,12.427680797841788
fig|287.6656.peg.533,1.1611824715595578
fig|287.6656.peg.534,3.508284791852725
fig|287.6656.peg.535,2.1257176567708354
fig|287.6656.peg.536,0.8070525277593081
fig|287.6656.peg.537,6.123382801561576
fig|287.6656.peg.538,4.515263853393914
fig|287.6656.peg.539,13.690525758807565
fig|287.6656.peg.542,2.551243179847633
fig|287.6656.peg.543,2.250329473664011
fig|287.6656.peg.544,2.1133678442113637
fig|287.6656.peg.545,4.206127126715244
fig|287.6656.peg.546,3.9832451688733306
fig|287.6656.peg.547,1.545986184268117
fig|287.6656.peg.549,1.1266690921223308
fig|287.6656.peg.550,4.350334210412691
fig|287.6656.peg.552,3.7533329467131806
fig|287.6656.peg.553,6.058151716588384
fig|287.6656.peg.554,4.484628710978855
fig|287.6656.peg.555,3.297042640350622
fig|287.6656.peg.556,1.1400469391419021
fig|287.6656.peg.557,1.1429808479995958
fig|287.6656.peg.558,2.1837233341700237
fig|287.6656.peg.559,0.2850117347854756
fig|287.6656.peg.560,2.6697587425258833
fig|287.6656.peg.561,0.6695546545417042
fig|287.6656.peg.562,0.2850117347854756
fig|287.6656.peg.563,3.113468177417409
fig|287.6656.peg.564,1.7012537113162003
fig|287.6656.peg.565,1.426057915299343
fig|287.6656.peg.566,1.0105223553030311
fig|287.6656.peg.567,0.4275176021782134
fig|287.6656.peg.568,1.0304661172259308
fig|287.6656.peg.569,4.816125512297302
fig|287.6656.peg.570,1.6576817917627245
fig|287.6656.peg.571,1.4380399574812444
fig|287.6656.peg.572,0.2850117347854756
fig|287.6656.peg.573,3.2632317592745905
fig|287.6656.peg.574,2.798804198934239
fig|287.6656.peg.575,5.142977024052088
fig|287.6656.peg.577,0.6667346959947262
fig|287.6656.peg.578,4.823655938883942
fig|287.6656.peg.580,7.6528501458056075
fig|287.6656.peg.581,1.9663932069081467
fig|287.6656.peg.582,5.895422212352098
fig|287.6656.peg.583,0.2850117347854756
fig|287.6656.peg.584,2.3717948482834004
fig|287.6656.peg.585,1.4888685201996865
fig|287.6656.peg.586,0.4275176021782134
fig|287.6656.peg.587,0.6667346959947262
fig|287.6656.peg.588,3.5028006310578355
fig|287.6656.peg.589,6.7566183617005
fig|287.6656.peg.590,4.34295992830623
fig|287.6656.peg.591,7.708464587141869
fig|287.6656.peg.592,0.4275176021782134
fig|287.6656.peg.594,2.6006773847780296
fig|287.6656.peg.595,5.548391416006144
fig|287.6656.peg.596,3.120719224346834
fig|287.6656.peg.597,0.4275176021782134
fig|287.6656.peg.598,1.8217643926324518
fig|287.6656.peg.599,0.7125293369636889
fig|287.6656.peg.600,2.3091479006690343
fig|287.6656.peg.601,0.2850117347854756
fig|287.6656.peg.602,4.796325724897014
fig|287.6656.peg.603,3.0501789591682273
fig|287.6656.peg.605,3.1347176017638265
fig|287.6656.peg.606,1.6022711768831814
fig|287.6656.peg.608,7.8657710439092945
fig|287.6656.peg.609,0.0
fig|287.6656.peg.610,4.440386549651147
fig|287.6656.peg.612,5.078494572056577
fig|287.6656.peg.613,0.0
fig|287.6656.peg.614,2.2069445085750576
fig|287.6656.peg.615,4.679451280846344
fig|287.6656.peg.616,6.915078589152476
fig|287.6656.peg.618,17.924994251804307
fig|287.6656.peg.624,24.678435554286757
fig|287.6656.peg.625,0.1425058673927378
fig|287.6656.peg.626,19.47092226703298
fig|287.6656.peg.627,0.9416967938349832
fig|287.6656.peg.628,0.0
fig|287.6656.peg.629,3.18055082546879
fig|287.6656.peg.630,0.5270487871489664
fig|287.6656.peg.631,0.809240563387464
fig|287.6656.peg.632,3.499795446762188
fig|287.6656.peg.633,15.02630697960438
fig|287.6656.peg.634,5.823467298268784
fig|287.6656.peg.635,1.1400469391419021
fig|287.6656.peg.636,0.2850117347854756
fig|287.6656.peg.637,0.5700234695709512
fig|287.6656.peg.638,0.9545663893271796
fig|287.6656.peg.639,4.340402018394051
fig|287.6656.peg.640,0.4275176021782134
fig|287.6656.peg.641,2.216138551018717
fig|287.6656.peg.642,5.577789498752869
fig|287.6656.peg.643,1.2696832110424434
fig|287.6656.peg.644,96.92125587533008
fig|287.6656.peg.645,7.579532801106947
fig|287.6656.peg.646,4.665407278475505
fig|287.6656.peg.647,5.416042488753426
fig|287.6656.peg.648,10.406744845689817
fig|287.6656.peg.649,16.193385994981195
fig|287.6656.peg.650,0.4275176021782134
fig|287.6656.peg.651,3.8851850137139654
fig|287.6656.peg.652,1.315477852011406
fig|287.6656.peg.653,0.9524434424442225
fig|287.6656.peg.654,2.6754587724447583
fig|287.6656.peg.655,1.3413287310574695
fig|287.6656.peg.656,0.2850117347854756
fig|287.6656.peg.657,5.040366434718004
fig|287.6656.peg.658,4.938052182749413
fig|287.6656.peg.659,2.604047793553413
fig|287.6656.peg.660,1.1937834831436924
fig|287.6656.peg.663,1.1400469391419021
fig|287.6656.peg.664,1.8184545239860463
fig|287.6656.peg.665,5.3159701437712075
fig|287.6656.peg.679,6.398559538556069
fig|287.6656.peg.681,2.7161853064136676
fig|287.6656.peg.696,0.1425058673927378
fig|287.6656.peg.697,2.3667554677623612
fig|287.6656.peg.699,0.1425058673927378
fig|287.6656.peg.700,0.9985403131211295
fig|287.6656.peg.701,0.2850117347854756
fig|287.6656.peg.702,0.1425058673927378
fig|287.6656.peg.703,7.242840930714037
fig|287.6656.peg.704,5.041966119619143
fig|287.6656.peg.705,10.799350912989176
fig|287.6656.peg.707,1.38026327433038
fig|287.6656.peg.708,3.064515829696898
fig|287.6656.peg.709,4.264050916807305
fig|287.6656.peg.710,0.887960249833193
fig|287.6656.peg.711,0.0
fig|287.6656.peg.712,10.740271439170758
fig|287.6656.peg.713,7.062468000249191
fig|287.6656.peg.714,3.2325373207280284
fig|287.6656.peg.716,4.513317647569037
fig|287.6656.peg.717,6.114412142004257
fig|287.6656.peg.720,0.0
fig|287.6656.peg.721,0.38172296120925064
fig|287.6656.peg.722,0.0
fig|287.6656.peg.723,0.0
fig|287.6656.peg.724,0.0
fig|287.6656.peg.725,0.7125293369636889
fig|287.6656.peg.726,0.5843092154027538
fig|287.6656.peg.727,0.0
fig|287.6656.peg.728,0.0
fig|287.6656.peg.729,0.2850117347854756
fig|287.6656.peg.730,0.0
fig|287.6656.peg.731,0.0
fig|287.6656.peg.732,0.0
fig|287.6656.peg.733,0.0
fig|287.6656.peg.734,0.0
fig|287.6656.peg.735,0.0
fig|287.6656.peg.736,0.0
fig|287.6656.peg.737,0.0
fig|287.6656.peg.738,0.0
fig|287.6656.peg.739,0.1425058673927378
fig|287.6656.peg.740,0.0
fig|287.6656.peg.741,0.0
fig|287.6656.peg.742,0.1425058673927378
fig|287.6656.peg.743,0.0
fig|287.6656.peg.744,0.1425058673927378
fig|287.6656.peg.745,0.0
fig|287.6656.peg.746,0.0
fig|287.6656.peg.747,0.0
fig|287.6656.peg.748,0.0
fig|287.6656.peg.749,0.0
fig|287.6656.peg.750,0.0
fig|287.6656.peg.751,0.0
fig|287.6656.peg.752,0.0
fig|287.6656.peg.753,0.0
fig|287.6656.peg.754,0.2850117347854756
fig|287.6656.peg.755,0.0
fig|287.6656.peg.756,0.9517464307802017
fig|287.6656.peg.757,2.4225997456765422
fig|287.6656.peg.758,0.0
fig|287.6656.peg.759,1.5675645413201154
fig|287.6656.peg.760,0.6237600135727414
fig|287.6656.peg.761,2.262870728978447
fig|287.6656.peg.762,0.809240563387464
fig|287.6656.peg.763,0.0
fig|287.6656.peg.765,1.6663396777504142
fig|287.6656.peg.767,8.703960803506746
fig|287.6656.peg.768,8.265340308778796
fig|287.6656.peg.769,23.728476878121896
fig|287.6656.peg.770,37.35631841378421
fig|287.6656.peg.773,14.212573042613647
fig|287.6656.peg.774,6.633820440193592
fig|287.6656.peg.779,2.1051415787631385
fig|287.6656.peg.3324,1.0970722567199176
fig|287.6656.peg.781,6.444574487325914
fig|287.6656.peg.782,1.4239832058977662
fig|287.6656.peg.3327,2.436885491508345
fig|287.6656.peg.787,6.19261248431685
fig|287.6656.peg.788,12.424864820340565
fig|287.6656.peg.789,3.3418997443288174
fig|287.6656.peg.791,0.7125293369636889
fig|287.6656.peg.792,3.4525576113750995
fig|287.6656.peg.793,4.8997280913528645
fig|287.6656.peg.794,4.6355718221406
fig|287.6656.peg.795,1.9769214572022036
fig|287.6656.peg.796,2.192021566556878
fig|287.6656.peg.797,3.9188503157817896
fig|287.6656.peg.798,0.8693209501882293
fig|287.6656.peg.799,7.860050355465215
fig|287.6656.peg.800,3.6766553435258356
fig|287.6656.peg.801,6.23400267478911
fig|287.6656.peg.807,4.265285314586187
fig|287.6656.peg.809,4.079992707523256
fig|287.6656.peg.810,19.07234161272917
fig|287.6656.peg.811,1.6479317126258624
fig|287.6656.peg.812,5.38239100085069
fig|287.6656.peg.813,5.688601339207309
fig|287.6656.peg.815,0.8874519983058178
fig|287.6656.peg.816,4.940430533408441
fig|287.6656.peg.819,4.078361003887112
fig|287.6656.peg.820,4.06006085440643
fig|287.6656.peg.822,0.8099375750514848
fig|287.6656.peg.824,5.274966729741939
fig|287.6656.peg.843,0.1425058673927378
fig|287.6656.peg.844,3.342377422116748
fig|287.6656.peg.846,0.887960249833193
fig|287.6656.peg.847,2.2771548208767696
fig|287.6656.peg.848,2.4698105369851113
fig|287.6656.peg.850,4.688748560438541
fig|287.6656.peg.851,3.369335920032566
fig|287.6656.peg.852,5.657260013287529
fig|287.6656.peg.854,5.960923389850202
fig|287.6656.peg.855,4.4826878585015475
fig|287.6656.peg.857,11.301474057289221
fig|287.6656.peg.858,0.7125293369636889
fig|287.6656.peg.859,6.521409092506143
fig|287.6656.peg.860,6.734383167653296
fig|287.6656.peg.861,7.640461003270576
fig|287.6656.peg.862,0.2850117347854756
fig|287.6656.peg.863,1.0512776157509547
fig|287.6656.peg.864,0.7125293369636889
fig|287.6656.peg.865,13.159268349958516
fig|287.6656.peg.866,1.3334693919894522
fig|287.6656.peg.867,4.764317648522007
fig|287.6656.peg.868,2.0151375934828986
